mi_score,avg_cc,max_cc,loc,lloc,sloc,comments,blank,comment_ratio,ast_functions,ast_classes,ast_imports,ast_max_depth,ast_avg_args,ast_lambdas,ast_comprehensions,ast_try_blocks,ast_returns,ast_global_vars,ast_docstring_ratio,ast_assert_count,ast_parse_error,lint_errors,lint_warnings,lint_total,lint_per_loc,tfidf_action,tfidf_add,tfidf_add argument,tfidf_all,tfidf_and,tfidf_any,tfidf_api,tfidf_app,tfidf_append,tfidf_arg,tfidf_args,tfidf_argument,tfidf_as,tfidf_assert,tfidf_async,tfidf_await,tfidf_base,tfidf_batch,tfidf_block,tfidf_bool,tfidf_build,tfidf_by,tfidf_cache,tfidf_check,tfidf_class,tfidf_client,tfidf_code,tfidf_command,tfidf_component,tfidf_components,tfidf_config,tfidf_content,tfidf_context,tfidf_current,tfidf_data,tfidf_def,tfidf_def get,tfidf_def init,tfidf_def test,tfidf_default,tfidf_description,tfidf_df,tfidf_dict,tfidf_dict str,tfidf_dir,tfidf_doc,tfidf_dtype,tfidf_elif,tfidf_else,tfidf_env,tfidf_err,tfidf_error,tfidf_errors,tfidf_event,tfidf_except,tfidf_exception,tfidf_exit,tfidf_falcon,tfidf_false,tfidf_field,tfidf_file,tfidf_filename,tfidf_files,tfidf_float,tfidf_fn,tfidf_for,tfidf_for in,tfidf_format,tfidf_frame,tfidf_from,tfidf_get,tfidf_group,tfidf_headers,tfidf_help,tfidf_http,tfidf_id,tfidf_if,tfidf_if not,tfidf_if self,tfidf_image,tfidf_img,tfidf_in,tfidf_index,tfidf_info,tfidf_init,tfidf_init self,tfidf_input,tfidf_int,tfidf_io,tfidf_is,tfidf_is none,tfidf_is not,tfidf_isinstance,tfidf_item,tfidf_items,tfidf_join,tfidf_json,tfidf_keras,tfidf_key,tfidf_kwargs,tfidf_label,tfidf_len,tfidf_line,tfidf_lines,tfidf_list,tfidf_load,tfidf_logger,tfidf_main,tfidf_max,tfidf_message,tfidf_mock,tfidf_model,tfidf_module,tfidf_msg,tfidf_name,tfidf_new,tfidf_node,tfidf_none,tfidf_none if,tfidf_none none,tfidf_none self,tfidf_not,tfidf_not in,tfidf_not none,tfidf_np,tfidf_num,tfidf_obj,tfidf_open,tfidf_options,tfidf_or,tfidf_os,tfidf_os path,tfidf_out,tfidf_output,tfidf_page,tfidf_params,tfidf_parse,tfidf_parser,tfidf_parser add,tfidf_pass,tfidf_path,tfidf_print,tfidf_process,tfidf_pytest,tfidf_query,tfidf_raise,tfidf_random,tfidf_range,tfidf_re,tfidf_read,tfidf_repo,tfidf_request,tfidf_response,tfidf_result,tfidf_results,tfidf_return,tfidf_return self,tfidf_root,tfidf_run,tfidf_self,tfidf_self assert,tfidf_self self,tfidf_server,tfidf_session,tfidf_set,tfidf_settings,tfidf_shape,tfidf_size,tfidf_source,tfidf_split,tfidf_start,tfidf_state,tfidf_status,tfidf_str,tfidf_str none,tfidf_stream,tfidf_string,tfidf_strip,tfidf_sys,tfidf_target,tfidf_template,tfidf_test,tfidf_text,tfidf_time,tfidf_title,tfidf_to,tfidf_torch,tfidf_train,tfidf_true,tfidf_try,tfidf_type,tfidf_update,tfidf_url,tfidf_user,tfidf_utils,tfidf_value,tfidf_var,tfidf_version,tfidf_with,tfidf_write,quality_label
33.86,3.19,10,624,380,387,59,140,0.155,34,2,14,13,1.3823529411764706,0,4,4,45,86,0.9411764705882353,0,0,0,0,0,0.0,0.0,0.06450877895274937,0.0952515867179542,0.1745803847263771,0.098783463930516,0.1441177920547019,0.0,0.0,0.07750473996324612,0.0,0.11788887177637467,0.111801721106193,0.0547904380909692,0.0,0.0,0.0,0.0,0.0,0.0,0.13179777170291274,0.0,0.0,0.0,0.13954650819064704,0.04860104207506161,0.0,0.0,0.0,0.21257779051057765,0.0,0.0,0.15815192772488576,0.0,0.16363398555771544,0.07691784624950906,0.083379115103585,0.06534105768389656,0.0,0.0,0.0,0.15045360627646215,0.0,0.03816057508414553,0.051685111737347064,0.0,0.0,0.0,0.08938887844857456,0.09943090379382757,0.0,0.0,0.06082024773436304,0.0,0.0,0.08428472406863179,0.07266176660185303,0.1298792737468105,0.0,0.06825281418299213,0.0,0.0,0.0,0.0,0.0,0.0,0.09683134143501812,0.0,0.07335617716122662,0.0,0.06315757274777871,0.09597576745923514,0.0,0.18174275841593496,0.08636816670531276,0.0,0.0,0.09524008363637344,0.09524905881655453,0.0,0.0,0.0,0.0990820506788992,0.051143181435506065,0.07080437250020115,0.0,0.0,0.0,0.11243852821979619,0.0,0.10089598736954523,0.08651016424540652,0.09871972801745006,0.04652237242441348,0.0,0.046222774007646676,0.038906298269133215,0.0,0.0,0.0,0.0,0.0,0.07133918816153802,0.0,0.0,0.12473154839160361,0.10583998466606785,0.0,0.06991995050344965,0.13558851060190577,0.0,0.0,0.0,0.0,0.0,0.09246578812982488,0.0,0.0,0.11539927439605886,0.11250289147895919,0.04756217396828812,0.0,0.09322221012210344,0.042124274584992016,0.10052091890843237,0.0,0.05719112106952547,0.0,0.0,0.0,0.08693603807958394,0.0,0.0,0.0,0.0,0.0923340185905348,0.0,0.15474946617167085,0.13415622744944414,0.09749144658516655,0.0,0.062163044752124405,0.17655046095185134,0.0,0.0,0.0,0.06262600572041334,0.0,0.07421287599257226,0.09679660874910877,0.04275396573276709,0.0,0.08108026984544782,0.140245620157341,0.0782619594887065,0.0,0.10821717783511269,0.0,0.0,0.0,0.05312837650220425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088402520295294,0.1520480762863507,0.0,0.08727827324683625,0.13157130332567035,0.044090240142275666,0.0,0.08727827324683625,0.14848752399478296,0.1153693301162115,0.0,0.0,0.0,0.12309851620558894,0.11884459167364794,0.0,0.0,0.0,0.0,0.08109145006013321,0.08261129377690635,0.14495613095707618,0.0,0.09961004179964456,0.0,0.0,0.06015123736300633,0.0,0.1975594169715518,0.0,0.04462057634092908,bad
77.64,1.0,1,237,66,81,98,57,1.485,0,0,6,6,0.0,0,0,0,0,51,0.0,0,0,0,0,0,0.0,0.0,0.15277446134303155,0.0,0.0,0.0,0.10675209255585633,0.0,0.0,0.0,0.0,0.0,0.0,0.10468855679469405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27351546907651764,0.0,0.0,0.0,0.0,0.0,0.0,0.09478752155109066,0.12763110925628218,0.0,0.0,0.0,0.0,0.24489036075080478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11468937848024076,0.0,0.08050593361916833,0.12763110925628218,0.12581025092828782,0.0,0.0,0.0,0.0,0.17372752412813652,0.0,0.09238034780243343,0.20628072638185999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679955318094072,0.0,0.13323227596549322,0.0,0.0,0.0,0.3271662472710898,0.0,0.0,0.0,0.13632453941159833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522525538190162,0.0,0.22247067421553618,0.10653403407854309,0.0,0.10588705413446886,0.0,0.0,0.0,0.0,0.0,0.0,0.2383647303615312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25658450705922153,0.0,0.0,0.0,0.0,0.0,0.0,0.2582601773541716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11135841896120964,0.0,0.0,0.0,0.0,0.0,0.1303315865219225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15674035688768762,0.0,0.0,0.0,0.0,0.0,0.09037469624546617,0.0,0.0,0.2327368458103204,0.0,0.0,good
75.33,1.0,1,252,68,94,98,59,1.441,0,0,6,7,0.0,0,0,0,0,55,0.0,0,0,0,0,0,0.0,0.0,0.14760468910313446,0.0,0.17644465200611983,0.0,0.1031396824724261,0.0,0.0,0.0,0.0,0.0,0.0,0.10114597520092308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642599124423544,0.0,0.14199431215249908,0.0,0.0,0.0,0.0,0.0915799835025474,0.12331216903695544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11080837664350777,0.0,0.07778167370613964,0.12331216903695544,0.12155292717780082,0.0,0.0,0.0,0.0,0.16784871608883292,0.0,0.10148942444771222,0.19930034259585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07235564255544776,0.17183111092499412,0.12872379650047217,0.0,0.0,0.0,0.3160951888749115,0.0,0.0,0.0,0.1317114200900097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34033259378016206,0.0,0.21494243483809047,0.10292900292908375,0.0,0.10230391629705422,0.0,0.0,0.0,0.0,0.0,0.0,0.2416210482695746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09782677524455281,0.3072679921823271,0.0,0.0,0.0,0.0,0.0,0.0,0.28372567738642496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11033145215621717,0.0,0.1259212641940964,0.0,0.0,0.08528646908565027,0.0,0.0,0.0,0.0,0.0,0.1514363817416709,0.0,0.0,0.0,0.0,0.0,0.14783966017095393,0.0,0.0,0.10714756992696217,0.0,0.0,good
65.32,5.5,10,387,116,215,93,76,0.802,2,0,13,12,1.0,0,1,0,0,72,0.5,0,0,0,0,0,0.0,0.0,0.1253676076371801,0.0,0.0,0.1055537131823948,0.08760138531230355,0.21250347456538352,0.0,0.0,0.0,0.0,0.0,0.1323994089113036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394568605909286,0.0,0.22444837774876034,0.0,0.0,0.0,0.0,0.0,0.0,0.07778318906349012,0.21979779566351554,0.0,0.0,0.0,0.2086156881667103,0.11868929671728341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09411476810367235,0.0,0.15764728040885223,0.0,0.10324062043130346,0.0,0.0,0.0,0.0,0.0841993028879788,0.0,0.11549285077408099,0.19005741504771376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10933117715497234,0.08025515121123576,0.0,0.0,0.2684745170065787,0.0,0.0,0.0,0.098382264102845,0.0,0.0,0.04733744604431211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890604854251145,0.0,0.14682249228832125,0.0,0.0,0.0,0.0,0.0,0.17704127283036464,0.0,0.0,0.0,0.21345787840925984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15177112705884774,0.08308888321766235,0.21055473227657362,0.0,0.0,0.0,0.0,0.0,0.0,0.24098156783028052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13860971281375561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10695085460078341,0.12165629596072618,0.0,0.0724378111431098,0.0,0.0,0.0,0.0,0.0,0.11762305514548368,0.0,0.0,0.08689152977460286,0.08112330286381768,0.0,0.07416199906469335,0.0,0.0,0.3433262200036896,0.0,0.0,medium
67.44,1.5,3,172,100,99,28,37,0.28,17,0,15,12,0.23529411764705882,0,0,0,3,10,0.5294117647058824,1,0,0,0,0,0.0,0.0,0.0,0.0,0.16188595897482053,0.0,0.0,0.131405859450951,0.0,0.055010901779394834,0.0,0.0,0.0,0.06584457298150626,0.06404497593406225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13753538574649427,0.0,0.04275664125206496,0.0,0.0,0.0,0.0,0.0,0.20833550055204136,0.0,0.0,0.0,0.0,0.10517774197052655,0.0,0.0,0.07232833166269513,0.0,0.0,0.0,0.09624148933608405,0.07698713744573643,0.0,0.0,0.0,0.0,0.043587715758789,0.2285665550087116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321282343543171,0.0,0.1339773899786944,0.0,0.0,0.09955874409752614,0.0,0.0,0.0,0.08851997790911692,0.08244372767153774,0.0,0.0,0.0,0.0,0.0,0.06252997522555298,0.0,0.0,0.0,0.0,0.10914621487019073,0.0,0.0,0.11527052654614943,0.0,0.0,0.0,0.0,0.044229967252285084,0.0,0.06162155417049293,0.0,0.0,0.06885075674661906,0.0981222133502638,0.11119618525458659,0.0,0.16022659564845124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26791890673179364,0.0,0.0,0.0,0.2558609579448142,0.0,0.2097789361132676,0.0,0.08574223734940394,0.0,0.0,0.03628198325724344,0.0,0.0,0.0,0.0800784063280343,0.10623799338249837,0.06274587029543652,0.0,0.0,0.0,0.0,0.0,0.0,0.17709267254341718,0.14061814252397506,0.0,0.0,0.0,0.0,0.10947708343190582,0.0,0.0,0.0,0.16360568255671756,0.0,0.14938930047375623,0.3713799051537437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07037809377961095,0.0,0.18470132928460078,0.0,0.0,0.0,0.0,0.08956276745742732,0.09853964071798481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09871272302907899,0.0,0.0,0.0,0.0,0.12242096492287052,0.0,0.0,0.18841816097258868,0.0,0.16188595897482053,0.0,0.09624148933608405,0.0,0.0,0.03777936344177442,0.0,0.09038924601568071,0.0,0.0,0.0,0.09624148933608405,0.0,0.0,0.0,0.10297452845959411,0.06646421625484925,good
72.92,2.5,4,303,90,143,84,68,0.933,2,0,10,12,1.0,0,0,0,0,60,0.5,0,0,0,0,0,0.0,0.0,0.13641633965095132,0.0,0.0,0.11485623328300876,0.09532175462135074,0.0,0.0,0.0,0.0,0.0,0.0,0.11586502075503198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15663171668359122,0.0,0.24422916501438804,0.0,0.0,0.038954327388475006,0.0,0.0,0.0,0.0846382740996995,0.2391687239860212,0.0,0.0,0.0,0.1610640871303564,0.12914946467492203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12693352191352703,0.0,0.0718858681481474,0.1139651784550496,0.11233928610403546,0.0,0.0,0.0,0.0,0.155125881183568,0.0,0.10973394949172595,0.20680730352105428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668711269979375,0.0,0.11896660770918185,0.0,0.0,0.0,0.29213535768814436,0.0,0.0,0.0,0.10705275954793816,0.0,0.0,0.05150932716589816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355093162833861,0.0,0.19864992348439395,0.09512704446466991,0.0,0.09454933903522636,0.0,0.0,0.19264403989074158,0.0,0.0,0.0,0.2182924858190954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165146819088915,0.09041156266650609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10988562039417618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11637650571911438,0.13237794756748036,0.0,0.07882180440954135,0.0,0.0,0.0,0.0,0.0,0.13995759221950224,0.0,0.0,0.09454933903522636,0.08827275438727886,0.0,0.08069794617826291,0.0,0.0,0.33647945584816713,0.0,0.0,good
90.96,1.25,2,79,35,32,22,18,0.629,7,0,6,9,1.4285714285714286,0,0,0,4,3,0.7142857142857143,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193495226378064,0.0,0.0,0.0,0.0,0.0,0.0,0.08557745261590913,0.0,0.0,0.09045974526222898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4697096817719384,0.1701475515831233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800767962307348,0.0,0.0,0.0,0.0,0.0,0.0,0.07595247164380355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07763805620825012,0.0,0.0,0.0,0.0,0.20340560343669267,0.0,0.0398134976972209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999532102688952,0.0,0.0,0.0,0.0,0.0,0.2003529893385574,0.0,0.0,0.18416270112030783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749562228256305,0.0,0.0,0.0,0.04801147899915497,0.0,0.0,0.04848030087800549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15036718700737192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237255173282182,0.0,0.0,0.4035790809272541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24871068399209176,0.2385955418400128,0.0,0.0,0.10693099079662474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07619524109768896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1737133300345518,0.05527431957889042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05048111327461924,0.0,0.0,0.0,0.17435657095632232,0.0,0.0,0.0,0.0,0.0,0.06556497322940051,0.0,good
60.16,4.8,10,379,145,181,108,87,0.745,5,0,10,14,2.4,1,0,0,10,76,0.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16880646335703614,0.0,0.0,0.0,0.0,0.0,0.0,0.1612131490911035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25544644088765345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844043467821145,0.11431819580632661,0.0,0.22871236962464472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10711274809907925,0.0,0.19619720732060458,0.1191995199252868,0.1989430183970709,0.0,0.0,0.0,0.0,0.09582788017310363,0.0,0.09810459718728541,0.18650725965450876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11311954319096476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09751970221804816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06994247140288537,0.09810150170595866,0.0,0.0,0.0,0.0,0.1455976091241095,0.0,0.0,0.0,0.1273186431316589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09438707774094815,0.3519679696183842,0.0,0.20777377645992307,0.09949616352833998,0.0,0.09889192448987734,0.0,0.0,0.16256251466545807,0.0,0.0,0.0,0.26178595953649125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10201824137839699,0.0,0.23963397513306608,0.0,0.0,0.0,0.0,0.0,0.0,0.2999094592778463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400183902782921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092091100189348,0.0,0.0,0.0,0.0949831432884362,0.0,0.0,0.0,0.0,0.0,0.0844043467821145,0.0,0.0,0.2891537926309164,0.07286094339585399,0.0,medium
74.01,12.0,12,150,76,82,49,19,0.645,1,0,10,12,0.0,0,0,5,0,19,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095385591274089,0.0,0.0,0.0,0.0,0.0,0.11546624140033646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44825258315152217,0.0,0.0,0.0,0.0,0.17692815146670277,0.0,0.0,0.0,0.0,0.03122077208696766,0.0,0.0,0.08229837027480877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846018113757189,0.0,0.0,0.049119221275983484,0.267053671024591,0.0,0.1562094567697385,0.1735684381703151,0.0788492112668597,0.0,0.04847658833129011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08220493863187395,0.09380811461806757,0.0,0.0,0.0,0.0,0.19193020380178608,0.0711493675588455,0.0,0.0,0.0,0.0,0.037604294944234805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637084531417591,0.0,0.0,0.0,0.0,0.0,0.0408840192574925,0.0,0.0,0.0412832430082042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17259259276514113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08043022978594853,0.0,0.23247316912955013,0.0,0.17124656506191582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250822392301325,0.0,0.0,0.0,0.0,0.0,0.23841896193587755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047068667602344114,0.0,0.0,0.0,0.0,0.11238312025336736,0.0,0.0,0.14610524118341595,0.0,0.13069611146952148,0.0,0.0,0.0,0.0,0.10257970327323707,0.15310799752310686,0.0,0.0,0.0,0.0,0.06467708094129054,0.0,0.0,0.0,0.05583164034948746,0.0,bad
100.0,1.0,1,17,0,0,17,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good
100.0,1.0,1,16,0,0,16,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good
